case_id,activity,timestamp,resource,amount,lost_reason
OPP-1133,Calificar Lead,2026-07-17 18:23:00,Luis Perez,10053,
OPP-1133,Agendar Demo,2026-07-20 18:23:00,Luis Perez,10053,
OPP-1133,Realizar Demo,2026-07-23 18:23:00,Luis Perez,10053,
OPP-1133,Enviar Propuesta,2026-07-24 18:23:00,Luis Perez,10053,
OPP-1133,Negociación,2026-07-26 18:23:00,Elena Silva,10053,
OPP-1133,Cerrar Perdido,2026-07-29 18:23:00,Elena Silva,10053,Precio muy alto
OPP-1134,Crear Lead,2026-07-02 01:41:00,Juan Martinez,36186,
OPP-1134,Contactar Cliente,2026-07-02 06:15:00,Juan Martinez,36186,
OPP-1134,Calificar Lead,2026-07-02 23:15:00,Juan Martinez,36186,
OPP-1134,Agendar Demo,2026-07-03 23:15:00,Juan Martinez,36186,
OPP-1134,Realizar Demo,2026-07-04 23:15:00,Juan Martinez,36186,
OPP-1134,Enviar Propuesta,2026-07-05 23:15:00,Juan Martinez,36186,
OPP-1134,Negociación,2026-07-10 23:15:00,Carlos Mendoza,36186,
OPP-1134,Enviar Propuesta,2026-07-15 23:15:00,Juan Martinez,31748,
OPP-1134,Negociación,2026-07-17 23:15:00,Elena Silva,31748,
OPP-1134,Aprobación Legal,2026-07-18 23:15:00,Abog. Ruiz,31748,
OPP-1134,Cerrar Ganado,2026-07-20 23:15:00,Elena Silva,31748,
OPP-1135,Crear Lead,2026-07-09 16:07:00,Ana Gomez,34335,
OPP-1135,Contactar Cliente,2026-07-10 04:29:00,Ana Gomez,34335,
OPP-1135,Cerrar Perdido,2026-07-11 19:29:00,Ana Gomez,34335,No tenemos el producto (sin existencias)
OPP-1136,Crear Lead,2026-07-05 19:38:00,Luis Perez,19397,
OPP-1136,Contactar Cliente,2026-07-06 09:22:00,Luis Perez,19397,
OPP-1136,Calificar Lead,2026-07-06 21:22:00,Luis Perez,19397,
OPP-1136,Agendar Demo,2026-07-07 21:22:00,Luis Perez,19397,
OPP-1136,Realizar Demo,2026-07-11 21:22:00,Luis Perez,19397,
OPP-1136,Enviar Propuesta,2026-07-12 21:22:00,Luis Perez,19397,
OPP-1136,Negociación,2026-07-16 21:22:00,Carlos Mendoza,19397,
OPP-1136,Enviar Propuesta,2026-07-19 21:22:00,Luis Perez,17182,
OPP-1136,Negociación,2026-07-21 21:22:00,Carlos Mendoza,17182,
OPP-1136,Aprobación Legal,2026-07-23 21:22:00,Abog. Ruiz,17182,
OPP-1136,Cerrar Ganado,2026-07-26 21:22:00,Elena Silva,17182,
OPP-1137,Crear Lead,2026-07-05 14:37:00,Juan Martinez,1587,
OPP-1137,Contactar Cliente,2026-07-06 00:01:00,Juan Martinez,1587,
OPP-1137,Calificar Lead,2026-07-06 22:01:00,Juan Martinez,1587,
OPP-1137,Enviar Propuesta,2026-07-08 22:01:00,Juan Martinez,1587,
OPP-1137,Negociación,2026-07-09 22:01:00,Carlos Mendoza,1587,
OPP-1137,Enviar Propuesta,2026-07-14 22:01:00,Juan Martinez,1415,
OPP-1137,Negociación,2026-07-15 22:01:00,Elena Silva,1415,
OPP-1137,Cerrar Ganado,2026-07-18 22:01:00,Elena Silva,1415,
OPP-1138,Crear Lead,2026-07-11 02:11:00,Luis Perez,10299,
OPP-1138,Contactar Cliente,2026-07-11 13:31:00,Luis Perez,10299,
OPP-1138,Calificar Lead,2026-07-12 09:31:00,Luis Perez,10299,
OPP-1138,Enviar Propuesta,2026-07-15 09:31:00,Luis Perez,10299,
OPP-1138,Negociación,2026-07-19 09:31:00,Carlos Mendoza,10299,
OPP-1138,Cerrar Perdido,2026-07-23 09:31:00,Carlos Mendoza,10299,La calidad no le gusta al cliente
OPP-1139,Crear Lead,2026-07-07 19:58:00,Maria Rodriguez,31382,
OPP-1139,Contactar Cliente,2026-07-08 18:16:00,Maria Rodriguez,31382,
OPP-1139,Calificar Lead,2026-07-10 09:16:00,Maria Rodriguez,31382,
OPP-1139,Agendar Demo,2026-07-12 09:16:00,Maria Rodriguez,31382,
OPP-1139,Realizar Demo,2026-07-15 09:16:00,Maria Rodriguez,31382,
OPP-1139,Enviar Propuesta,2026-07-16 09:16:00,Maria Rodriguez,31382,
OPP-1139,Negociación,2026-07-21 09:16:00,Carlos Mendoza,31382,
OPP-1139,Cerrar Ganado,2026-07-23 09:16:00,Carlos Mendoza,31382,
OPP-1140,Crear Lead,2026-07-12 12:55:00,Maria Rodriguez,26110,
OPP-1140,Contactar Cliente,2026-07-13 06:08:00,Maria Rodriguez,26110,
OPP-1140,Cerrar Perdido,2026-07-14 00:08:00,Maria Rodriguez,26110,Precio muy alto
OPP-1141,Crear Lead,2026-07-11 15:26:00,Juan Martinez,40471,
OPP-1141,Contactar Cliente,2026-07-12 05:40:00,Juan Martinez,40471,
OPP-1141,Calificar Lead,2026-07-13 19:40:00,Juan Martinez,40471,
OPP-1141,Agendar Demo,2026-07-14 19:40:00,Juan Martinez,40471,
OPP-1141,Realizar Demo,2026-07-15 19:40:00,Juan Martinez,40471,
OPP-1141,Enviar Propuesta,2026-07-16 19:40:00,Juan Martinez,40471,
OPP-1141,Negociación,2026-07-17 19:40:00,Elena Silva,40471,
OPP-1141,Aprobación Legal,2026-07-21 19:40:00,Abog. Ruiz,40471,
OPP-1141,Cerrar Perdido,2026-07-24 19:40:00,Abog. Ruiz,40471,La calidad no le gusta al cliente
OPP-1142,Crear Lead,2026-07-09 11:47:00,Ana Gomez,29337,
OPP-1142,Contactar Cliente,2026-07-10 10:35:00,Ana Gomez,29337,
OPP-1142,Calificar Lead,2026-07-10 17:35:00,Ana Gomez,29337,
OPP-1142,Enviar Propuesta,2026-07-11 17:35:00,Ana Gomez,29337,
OPP-1142,Negociación,2026-07-12 17:35:00,Elena Silva,29337,
OPP-1142,Aprobación Legal,2026-07-15 17:35:00,Abog. Ruiz,29337,
OPP-1142,Cerrar Ganado,2026-07-16 17:35:00,Carlos Mendoza,29337,
OPP-1143,Crear Lead,2026-07-10 12:45:00,Ana Gomez,12686,
OPP-1143,Contactar Cliente,2026-07-10 22:23:00,Ana Gomez,12686,
OPP-1143,Calificar Lead,2026-07-12 07:23:00,Ana Gomez,12686,
OPP-1143,Agendar Demo,2026-07-13 07:23:00,Ana Gomez,12686,
OPP-1143,Realizar Demo,2026-07-15 07:23:00,Ana Gomez,12686,
OPP-1143,Enviar Propuesta,2026-07-17 07:23:00,Ana Gomez,12686,
OPP-1143,Negociación,2026-07-19 07:23:00,Elena Silva,12686,
OPP-1143,Enviar Propuesta,2026-07-21 07:23:00,Ana Gomez,11370,
OPP-1143,Negociación,2026-07-23 07:23:00,Elena Silva,11370,
OPP-1143,Cerrar Ganado,2026-07-24 07:23:00,Elena Silva,11370,
OPP-1144,Crear Lead,2026-07-15 07:45:00,Ana Gomez,2402,
OPP-1144,Contactar Cliente,2026-07-16 01:58:00,Ana Gomez,2402,
OPP-1144,Cerrar Perdido,2026-07-17 18:58:00,Ana Gomez,2402,Sin presupuesto / Proyecto cancelado
OPP-1145,Crear Lead,2026-07-07 07:06:00,Maria Rodriguez,23469,
OPP-1145,Contactar Cliente,2026-07-08 06:28:00,Maria Rodriguez,23469,
OPP-1145,Calificar Lead,2026-07-09 10:28:00,Maria Rodriguez,23469,
OPP-1145,Agendar Demo,2026-07-12 10:28:00,Maria Rodriguez,23469,
OPP-1145,Realizar Demo,2026-07-16 10:28:00,Maria Rodriguez,23469,
OPP-1145,Enviar Propuesta,2026-07-17 10:28:00,Maria Rodriguez,23469,
OPP-1145,Negociación,2026-07-18 10:28:00,Elena Silva,23469,
OPP-1145,Aprobación Legal,2026-07-19 10:28:00,Abog. Castro,23469,
OPP-1145,Cerrar Ganado,2026-07-22 10:28:00,Elena Silva,23469,
OPP-1146,Crear Lead,2026-07-07 15:46:00,Juan Martinez,49268,
OPP-1146,Contactar Cliente,2026-07-08 16:08:00,Juan Martinez,49268,
OPP-1146,Calificar Lead,2026-07-10 08:08:00,Juan Martinez,49268,
OPP-1146,Agendar Demo,2026-07-11 08:08:00,Juan Martinez,49268,
OPP-1146,Realizar Demo,2026-07-12 08:08:00,Juan Martinez,49268,
OPP-1146,Enviar Propuesta,2026-07-14 08:08:00,Juan Martinez,49268,
OPP-1146,Negociación,2026-07-18 08:08:00,Carlos Mendoza,49268,
OPP-1146,Aprobación Legal,2026-07-22 08:08:00,Abog. Castro,49268,
OPP-1146,Cerrar Ganado,2026-07-24 08:08:00,Carlos Mendoza,49268,
OPP-1147,Crear Lead,2026-07-12 10:37:00,Juan Martinez,42115,
OPP-1147,Contactar Cliente,2026-07-12 17:54:00,Juan Martinez,42115,
OPP-1147,Calificar Lead,2026-07-14 03:54:00,Juan Martinez,42115,
OPP-1147,Agendar Demo,2026-07-15 03:54:00,Juan Martinez,42115,
OPP-1147,Realizar Demo,2026-07-16 03:54:00,Juan Martinez,42115,
OPP-1147,Enviar Propuesta,2026-07-17 03:54:00,Juan Martinez,42115,
OPP-1147,Negociación,2026-07-18 03:54:00,Elena Silva,42115,
OPP-1147,Enviar Propuesta,2026-07-21 03:54:00,Juan Martinez,38258,
OPP-1147,Negociación,2026-07-23 03:54:00,Elena Silva,38258,
OPP-1147,Aprobación Legal,2026-07-27 03:54:00,Abog. Ruiz,38258,
OPP-1147,Cerrar Perdido,2026-07-30 03:54:00,Abog. Ruiz,38258,Sin presupuesto / Proyecto cancelado
OPP-1148,Crear Lead,2026-07-02 19:28:00,Ana Gomez,9988,
OPP-1148,Contactar Cliente,2026-07-03 06:56:00,Ana Gomez,9988,
OPP-1148,Calificar Lead,2026-07-04 07:56:00,Ana Gomez,9988,
OPP-1148,Agendar Demo,2026-07-07 07:56:00,Ana Gomez,9988,
OPP-1148,Realizar Demo,2026-07-11 07:56:00,Ana Gomez,9988,
OPP-1148,Enviar Propuesta,2026-07-12 07:56:00,Ana Gomez,9988,
OPP-1148,Negociación,2026-07-15 07:56:00,Elena Silva,9988,
OPP-1148,Cerrar Perdido,2026-07-19 07:56:00,Elena Silva,9988,La calidad no le gusta al cliente
OPP-1149,Crear Lead,2026-07-11 15:07:00,Ana Gomez,17751,
OPP-1149,Contactar Cliente,2026-07-12 02:47:00,Ana Gomez,17751,
OPP-1149,Calificar Lead,2026-07-12 06:47:00,Ana Gomez,17751,
OPP-1149,Agendar Demo,2026-07-14 06:47:00,Ana Gomez,17751,
OPP-1149,Realizar Demo,2026-07-15 06:47:00,Ana Gomez,17751,
OPP-1149,Enviar Propuesta,2026-07-17 06:47:00,Ana Gomez,17751,
OPP-1149,Negociación,2026-07-19 06:47:00,Carlos Mendoza,17751,
OPP-1149,Cerrar Ganado,2026-07-21 06:47:00,Elena Silva,17751,
OPP-1150,Crear Lead,2026-07-09 00:45:00,Luis Perez,3242,
OPP-1150,Contactar Cliente,2026-07-09 11:18:00,Luis Perez,3242,
OPP-1150,Calificar Lead,2026-07-10 09:18:00,Luis Perez,3242,
OPP-1150,Agendar Demo,2026-07-13 09:18:00,Luis Perez,3242,
OPP-1150,Realizar Demo,2026-07-16 09:18:00,Luis Perez,3242,
OPP-1150,Enviar Propuesta,2026-07-17 09:18:00,Luis Perez,3242,
OPP-1150,Negociación,2026-07-20 09:18:00,Carlos Mendoza,3242,
OPP-1150,Cerrar Ganado,2026-07-23 09:18:00,Carlos Mendoza,3242,
